timestamp,waist_yaw,waist_roll,waist_pitch,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw_vel,waist_roll_vel,waist_pitch_vel,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
7.512000,-0.033667,0.000000,0.000000,0.071426,0.310691,0.022494,1.159186,0.252244,0.070379,-0.003643,0.162890,-0.240152,-0.006196,1.167959,-0.274714,0.053659,0.007079,-0.203985,0.000000,0.000000,-0.010738,0.032214,-0.012272,-0.006136,-0.018408,0.004909,0.008836,0.003068,-0.015340,0.000000,0.115049,0.003068,0.000000,0.000982,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.514000,-0.033962,0.000000,0.000000,0.071426,0.310727,0.022506,1.159198,0.252268,0.070371,-0.003659,0.162914,-0.240164,-0.006208,1.168102,-0.274714,0.053659,0.007072,-0.203985,0.000000,0.000000,-0.004602,0.032214,0.006136,-0.001534,0.000000,-0.015708,-0.005890,0.016874,-0.015340,-0.004602,0.124252,0.004602,0.000982,-0.005890,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.516000,-0.034270,0.000000,0.000000,0.071426,0.310751,0.022506,1.159210,0.252268,0.070387,-0.003659,0.162890,-0.240188,-0.006196,1.168294,-0.274726,0.053651,0.007079,-0.238269,0.000000,0.000000,-0.001534,0.023010,0.004602,-0.004602,0.010738,0.005890,-0.004909,0.006136,-0.006136,0.000000,0.113515,0.001534,-0.001963,0.002945,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.518000,-0.034564,0.000000,0.000000,0.071414,0.310823,0.022494,1.159210,0.252232,0.070387,-0.003651,0.162890,-0.240188,-0.006196,1.168450,-0.274714,0.053659,0.007079,-0.226269,0.000000,0.000000,-0.013806,0.039884,0.000000,-0.003068,-0.009204,-0.010799,-0.001963,0.007670,-0.006136,-0.001534,0.118117,0.001534,0.007854,0.003927,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.520000,-0.034953,0.000000,0.000000,0.071426,0.310883,0.022506,1.159222,0.252256,0.070394,-0.003659,0.162890,-0.240212,-0.006184,1.168582,-0.274714,0.053651,0.007079,-0.203985,0.000000,0.000000,0.000000,0.046019,-0.007670,0.001534,0.010738,0.002945,-0.009817,0.003068,-0.003068,0.003068,0.104311,-0.003068,0.000000,0.002945,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.522000,-0.035395,0.000000,0.000000,0.071414,0.310943,0.022506,1.159222,0.252220,0.070402,-0.003659,0.162890,-0.240248,-0.006184,1.168810,-0.274714,0.053651,0.007072,-0.209128,0.000000,0.000000,-0.010738,0.027612,0.000000,0.006136,-0.006136,0.010799,0.005890,0.004602,-0.013806,0.007670,0.102777,-0.001534,0.000982,0.000000,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.524000,-0.035716,0.000000,0.000000,0.071402,0.311003,0.022530,1.159222,0.252196,0.070394,-0.003674,0.162878,-0.240272,-0.006196,1.168953,-0.274714,0.053651,0.007079,-0.221127,0.000000,0.000000,0.004602,0.038350,0.001534,0.006136,-0.010738,0.000982,-0.006872,0.007670,-0.021476,0.000000,0.107379,0.000000,0.001963,0.004909,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.526000,-0.035997,0.000000,0.000000,0.071366,0.311063,0.022554,1.159222,0.252244,0.070402,-0.003674,0.162878,-0.240260,-0.006196,1.169181,-0.274714,0.053643,0.007079,-0.200557,0.000000,0.000000,-0.006136,0.033748,0.026078,-0.003068,-0.003068,0.004909,-0.004909,0.000000,-0.010738,-0.001534,0.107379,0.000000,-0.005890,-0.004909,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.528000,-0.036319,0.000000,0.000000,0.071318,0.311039,0.022506,1.159246,0.252304,0.070402,-0.003666,0.162866,-0.240296,-0.006184,1.169325,-0.274714,0.053643,0.007079,-0.215985,0.000000,0.000000,-0.027612,0.012272,-0.004602,-0.010738,0.006136,0.000000,0.006872,0.001534,-0.024544,0.004602,0.107379,0.000000,-0.006872,-0.001963,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.530000,-0.036560,0.000000,0.000000,0.071306,0.311110,0.022506,1.159258,0.252280,0.070410,-0.003682,0.162902,-0.240308,-0.006196,1.169469,-0.274726,0.053651,0.007079,-0.185130,0.000000,0.000000,-0.024544,0.026078,-0.009204,0.000000,-0.019942,0.011781,-0.010799,0.012272,-0.016874,0.004602,0.111981,-0.004602,0.001963,-0.001963,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.532000,-0.036988,0.000000,0.000000,0.071270,0.311158,0.022542,1.159258,0.252280,0.070402,-0.003682,0.162890,-0.240320,-0.006208,1.169612,-0.274714,0.053643,0.007079,-0.179987,0.000000,0.000000,-0.027612,0.033748,-0.001534,0.007670,-0.006136,-0.011781,0.004909,0.010738,-0.023010,-0.003068,0.115049,0.000000,-0.002945,-0.000982,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.534000,-0.037270,0.000000,0.000000,0.071246,0.311194,0.022542,1.159222,0.252316,0.070425,-0.003682,0.162866,-0.240344,-0.006184,1.169732,-0.274726,0.053643,0.007079,-0.193700,0.000000,0.000000,-0.019942,0.010738,-0.001534,-0.009204,-0.009204,0.017671,-0.002945,0.007670,-0.016874,0.001534,0.095107,-0.001534,-0.003927,0.000000,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.536000,-0.037564,0.000000,0.000000,0.071210,0.311278,0.022530,1.159258,0.252340,0.070425,-0.003689,0.162854,-0.240356,-0.006184,1.169900,-0.274726,0.053643,0.007072,-0.181701,0.000000,0.000000,-0.016874,0.033748,-0.001534,0.003068,0.000000,0.010799,-0.001963,0.000000,-0.015340,0.004602,0.102777,0.000000,0.003927,-0.007854,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.538000,-0.037819,0.000000,0.000000,0.071150,0.311302,0.022542,1.159270,0.252352,0.070417,-0.003689,0.162866,-0.240380,-0.006196,1.170104,-0.274726,0.053651,0.007079,-0.198843,0.000000,0.000000,-0.023010,0.027612,0.004602,0.004602,-0.015340,0.000982,0.003927,0.007670,-0.016874,0.001534,0.104311,-0.003068,0.007854,-0.004909,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.540000,-0.038046,0.000000,0.000000,0.071078,0.311302,0.022530,1.159258,0.252352,0.070410,-0.003697,0.162878,-0.240416,-0.006208,1.170272,-0.274726,0.053643,0.007079,-0.205700,0.000000,0.000000,-0.027612,0.018408,0.004602,-0.007670,0.012272,-0.012763,0.001963,0.012272,-0.021476,0.000000,0.110447,-0.003068,-0.000982,0.000000,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.542000,-0.038488,0.000000,0.000000,0.070947,0.311362,0.022518,1.159270,0.252304,0.070417,-0.003697,0.162878,-0.240451,-0.006184,1.170463,-0.274726,0.053636,0.007072,-0.176559,0.000000,0.000000,-0.035282,0.024544,-0.007670,0.000000,0.000000,-0.002945,0.005890,0.003068,-0.021476,0.003068,0.104311,-0.004602,-0.001963,-0.001963,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.544000,-0.038716,0.000000,0.000000,0.070875,0.311374,0.022530,1.159246,0.252304,0.070433,-0.003705,0.162914,-0.240463,-0.006184,1.170631,-0.274702,0.053643,0.007072,-0.142276,0.000000,0.000000,-0.049087,0.019942,0.001534,0.000000,0.007670,-0.000982,0.001963,0.012272,-0.013806,0.004602,0.119651,0.006136,0.003927,-0.002945,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.546000,-0.038944,0.000000,0.000000,0.070839,0.311434,0.022506,1.159258,0.252292,0.070440,-0.003720,0.162914,-0.240511,-0.006184,1.170751,-0.274726,0.053636,0.007072,-0.118277,0.000000,0.000000,-0.042951,0.023010,-0.006136,0.001534,-0.003068,0.007854,-0.005890,0.013806,-0.018408,0.007670,0.101243,0.000000,0.003927,-0.007854,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.548000,-0.039185,0.000000,0.000000,0.070743,0.311434,0.022518,1.159222,0.252292,0.070433,-0.003728,0.162890,-0.240547,-0.006184,1.171027,-0.274726,0.053628,0.007079,-0.176559,0.000000,0.000000,-0.050621,0.009204,0.004602,-0.006136,0.010738,-0.007854,-0.006872,0.000000,-0.023010,0.001534,0.122718,-0.001534,0.000982,0.004909,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.550000,-0.039345,0.000000,0.000000,0.070611,0.311458,0.022530,1.159246,0.252280,0.070440,-0.003728,0.162914,-0.240547,-0.006184,1.171170,-0.274714,0.053620,0.007079,-0.137133,0.000000,0.000000,-0.055223,0.009204,0.007670,0.009204,-0.006136,0.001963,-0.000982,0.023010,-0.021476,0.001534,0.118117,0.003068,-0.004909,0.002945,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.552000,-0.039573,0.000000,0.000000,0.070515,0.311494,0.022506,1.159246,0.252304,0.070448,-0.003735,0.162914,-0.240559,-0.006184,1.171338,-0.274714,0.053620,0.007072,-0.162845,0.000000,0.000000,-0.053689,0.012272,-0.003068,0.000000,0.009204,0.013744,0.000982,0.010738,-0.015340,0.000000,0.125786,0.000000,-0.006872,-0.000982,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.554000,-0.039868,0.000000,0.000000,0.070419,0.311542,0.022530,1.159246,0.252280,0.070433,-0.003766,0.162950,-0.240571,-0.006172,1.171494,-0.274726,0.053620,0.007079,-0.130276,0.000000,0.000000,-0.062893,0.021476,0.010738,-0.004602,-0.006136,-0.004909,0.002945,0.018408,-0.024544,0.006136,0.124252,-0.006136,-0.006872,0.003927,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.556000,-0.040055,0.000000,0.000000,0.070252,0.311554,0.022506,1.159246,0.252280,0.070433,-0.003758,0.163009,-0.240583,-0.006184,1.171662,-0.274714,0.053613,0.007079,-0.140561,0.000000,0.000000,-0.078233,0.012272,-0.015340,-0.010738,-0.012272,-0.001963,-0.013744,0.019942,-0.015340,0.006136,0.119651,0.000000,-0.010799,0.003927,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.558000,-0.040243,0.000000,0.000000,0.070156,0.311590,0.022554,1.159246,0.252316,0.070433,-0.003758,0.163021,-0.240631,-0.006196,1.171818,-0.274726,0.053620,0.007079,-0.138847,0.000000,0.000000,-0.056757,0.016874,-0.001534,-0.010738,0.001534,-0.003927,-0.015708,0.019942,-0.023010,0.003068,0.113515,-0.003068,-0.001963,0.001963,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.560000,-0.040524,0.000000,0.000000,0.069964,0.311614,0.022506,1.159234,0.252340,0.070440,-0.003758,0.163069,-0.240679,-0.006184,1.172153,-0.274726,0.053628,0.007072,-0.133705,0.000000,0.000000,-0.072097,0.006136,0.009204,0.000000,-0.010738,0.000000,-0.000982,0.019942,-0.015340,0.010738,0.118117,-0.004602,0.007854,-0.005890,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.562000,-0.040711,0.000000,0.000000,0.069844,0.311650,0.022494,1.159222,0.252352,0.070440,-0.003766,0.163093,-0.240727,-0.006196,1.172285,-0.274714,0.053628,0.007079,-0.138847,0.000000,0.000000,-0.082835,0.015340,0.001534,0.000000,-0.009204,0.000000,-0.001963,0.019942,-0.027612,0.004602,0.118117,0.000000,0.004909,0.002945,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
7.564000,-0.040979,0.000000,0.000000,0.069688,0.311698,0.022470,1.159246,0.252328,0.070440,-0.003781,0.163105,-0.240751,-0.006184,1.172429,-0.274714,0.053620,0.007072,-0.137133,0.000000,0.000000,-0.085903,0.016874,0.004602,0.007670,0.000000,0.003927,-0.009817,0.018408,-0.021476,0.015340,0.121184,0.000000,0.000000,-0.005890,0.070623,0.993758,0.858659,-0.032632,-1.597443,-0.236396,-1.159879,-0.096046,-1.050218,-0.574646,0.216501,0.886110,0.364809,0.430734
