timestamp,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel,left_thumb_rot, left_thumb_prox, left_thumb_dist, left_middle_prox, left_middle_dist, left_index_prox, left_index_dist,right_thumb_rot, right_thumb_prox, right_thumb_dist, right_middle_prox, right_middle_dist, right_index_prox, right_index_dist
18.944000,0.118979,0.060460,1.061790,1.255024,-1.506501,0.118669,0.728204,0.040267,-0.668660,-1.289611,0.276368,1.086130,-0.172059,-0.254679,-0.001534,0.001534,-0.003068,0.006136,0.029146,0.006872,-0.020617,-0.001534,0.283786,-0.006136,-0.164136,-0.001534,0.000000,0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.946000,0.118967,0.060448,1.061790,1.255012,-1.506549,0.118669,0.728165,0.040255,-0.668288,-1.289622,0.276105,1.086154,-0.172067,-0.254679,-0.010738,-0.004602,0.001534,-0.009204,-0.003068,0.006872,-0.024544,-0.003068,0.257709,-0.001534,-0.176408,-0.001534,-0.001963,0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.948000,0.119015,0.060472,1.061778,1.255024,-1.506513,0.118661,0.728127,0.040243,-0.667557,-1.289658,0.275745,1.086154,-0.172074,-0.254687,0.012272,0.001534,-0.003068,-0.003068,0.000000,-0.001963,-0.012763,-0.001534,0.239301,-0.007670,-0.165670,0.000000,0.003927,-0.005890,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.950000,0.119015,0.060472,1.061814,1.255024,-1.506513,0.118669,0.728089,0.040207,-0.667162,-1.289682,0.275409,1.086154,-0.172082,-0.254672,0.004602,0.000000,0.012272,-0.010738,0.007670,0.008836,-0.025525,-0.024544,0.239301,-0.007670,-0.170272,0.000000,-0.013744,0.015708,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.952000,0.118967,0.060472,1.061790,1.255024,-1.506513,0.118669,0.728058,0.040207,-0.666742,-1.289670,0.275158,1.086166,-0.172067,-0.254679,-0.012272,-0.007670,0.009204,-0.006136,0.006136,0.006872,-0.021598,-0.004602,0.240835,-0.007670,-0.176408,0.001534,0.004909,0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.954000,0.118967,0.060472,1.061790,1.255024,-1.506513,0.118661,0.728035,0.040207,-0.666383,-1.289658,0.274918,1.086154,-0.172067,-0.254679,-0.003068,-0.006136,0.009204,-0.001534,0.019942,0.000000,-0.015708,-0.003068,0.236233,-0.001534,-0.167204,-0.010738,0.003927,0.000982,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.956000,0.118979,0.060472,1.061778,1.255024,-1.506537,0.118661,0.727966,0.040171,-0.665999,-1.289658,0.274702,1.086178,-0.172059,-0.254679,0.001534,0.001534,0.001534,0.004602,-0.001534,0.006872,-0.039270,-0.010738,0.242369,-0.006136,-0.173340,-0.001534,0.016690,0.005890,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.958000,0.119003,0.060460,1.061778,1.255024,-1.506525,0.118653,0.727928,0.040183,-0.665340,-1.289646,0.274439,1.086190,-0.172082,-0.254679,0.013806,-0.006136,0.003068,-0.003068,0.010738,-0.008836,-0.034361,0.007670,0.263845,0.003068,-0.174874,0.006136,-0.002945,0.003927,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.960000,0.118967,0.060448,1.061790,1.255024,-1.506513,0.118661,0.727912,0.040183,-0.664837,-1.289682,0.274199,1.086178,-0.172090,-0.254687,-0.001534,-0.015340,-0.006136,0.009204,0.003068,0.001963,-0.021598,0.006136,0.266913,-0.001534,-0.181010,0.006136,-0.013744,-0.006872,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.962000,0.118967,0.060460,1.061778,1.255000,-1.506525,0.118661,0.727874,0.040147,-0.664370,-1.289694,0.273840,1.086178,-0.172097,-0.254679,-0.003068,-0.004602,0.001534,-0.001534,0.004602,0.002945,-0.016690,-0.001534,0.288388,-0.001534,-0.190214,0.004602,-0.011781,0.000982,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.964000,0.119003,0.060460,1.061778,1.255024,-1.506525,0.118661,0.727836,0.040135,-0.663962,-1.289694,0.273540,1.086166,-0.172097,-0.254672,0.006136,0.000000,-0.001534,0.000000,0.009204,-0.000982,-0.022580,0.004602,0.260777,-0.003068,-0.187146,0.000000,0.003927,0.009817,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.966000,0.118991,0.060436,1.061790,1.255012,-1.506513,0.118661,0.727767,0.040159,-0.663339,-1.289694,0.273037,1.086178,-0.172128,-0.254679,-0.007670,-0.023010,0.007670,-0.003068,0.000000,0.000000,-0.015708,0.019942,0.262311,0.001534,-0.222427,0.003068,-0.022580,0.000000,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.968000,0.119015,0.060424,1.061766,1.255024,-1.506501,0.118661,0.727720,0.040147,-0.662979,-1.289730,0.272713,1.086166,-0.172136,-0.254679,0.001534,-0.018408,-0.001534,0.000000,0.000000,-0.002945,-0.030434,0.004602,0.256175,-0.003068,-0.213223,0.000000,-0.011781,-0.010799,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460366,1.721111,1.288703,1.724330
18.970000,0.119027,0.060436,1.061790,1.255024,-1.506489,0.118661,0.727674,0.040171,-0.662392,-1.289790,0.272330,1.086166,-0.172136,-0.254687,0.001534,-0.006136,0.009204,-0.003068,0.009204,-0.001963,-0.025525,0.015340,0.240835,-0.026078,-0.223961,0.000000,-0.004909,-0.009817,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.972000,0.119003,0.060436,1.061766,1.255024,-1.506513,0.118669,0.727636,0.040171,-0.661937,-1.289766,0.271766,1.086190,-0.172143,-0.254679,-0.004602,-0.012272,0.006136,0.003068,-0.004602,0.006872,-0.031416,0.004602,0.260777,0.003068,-0.251573,0.012272,-0.003927,0.006872,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.974000,0.118979,0.060448,1.061754,1.255024,-1.506513,0.118669,0.727598,0.040147,-0.661469,-1.289766,0.271383,1.086166,-0.172159,-0.254679,-0.006136,-0.001534,-0.004602,-0.009204,0.000000,0.006872,-0.019635,0.000000,0.271515,0.000000,-0.236233,-0.004602,-0.017671,0.007854,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.976000,0.119003,0.060448,1.061778,1.255048,-1.506537,0.118669,0.727559,0.040159,-0.661038,-1.289778,0.270987,1.086166,-0.172151,-0.254679,0.010738,-0.001534,0.000000,0.003068,0.000000,0.005890,-0.026507,0.001534,0.259243,0.000000,-0.256175,0.003068,0.001963,0.000000,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.978000,0.118991,0.060436,1.061790,1.255036,-1.506501,0.118653,0.727506,0.040159,-0.660678,-1.289802,0.270580,1.086154,-0.172151,-0.254664,-0.001534,-0.010738,0.021476,-0.006136,-0.006136,-0.011781,-0.017671,0.003068,0.248505,-0.007670,-0.269981,-0.007670,-0.005890,0.009817,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.980000,0.118991,0.060436,1.061766,1.255048,-1.506501,0.118669,0.727460,0.040171,-0.660139,-1.289790,0.270184,1.086154,-0.172143,-0.254672,0.000000,-0.006136,-0.001534,0.007670,-0.007670,0.005890,-0.023562,0.013806,0.213223,-0.001534,-0.260777,-0.007670,0.003927,-0.012763,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.982000,0.118979,0.060424,1.061778,1.255024,-1.506513,0.118669,0.727406,0.040183,-0.659708,-1.289790,0.269777,1.086178,-0.172151,-0.254672,-0.001534,0.006136,0.012272,-0.003068,-0.013806,0.005890,-0.042215,0.013806,0.245437,-0.001534,-0.263845,0.004602,-0.003927,0.005890,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.984000,0.118991,0.060400,1.061778,1.255048,-1.506501,0.118676,0.727375,0.040183,-0.659288,-1.289790,0.269202,1.086178,-0.172159,-0.254672,-0.001534,-0.007670,0.009204,0.000000,0.004602,0.009817,-0.021598,0.010738,0.251573,0.001534,-0.250039,-0.001534,-0.010799,0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.986000,0.118991,0.060377,1.061778,1.255024,-1.506525,0.118661,0.727329,0.040183,-0.658893,-1.289814,0.268806,1.086166,-0.172166,-0.254664,0.000000,-0.007670,0.004602,-0.015340,0.004602,-0.000982,-0.027489,0.004602,0.254641,-0.003068,-0.248505,-0.010738,-0.011781,0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.988000,0.119003,0.060365,1.061778,1.255048,-1.506513,0.118661,0.727291,0.040195,-0.658533,-1.289850,0.268435,1.086202,-0.172197,-0.254672,0.004602,-0.003068,0.000000,-0.001534,0.009204,-0.002945,-0.020617,0.007670,0.243903,-0.006136,-0.248505,0.004602,-0.020617,0.000000,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.990000,0.118967,0.060377,1.061814,1.255024,-1.506501,0.118661,0.727199,0.040207,-0.658054,-1.289874,0.267871,1.086214,-0.172197,-0.254649,-0.003068,-0.001534,0.000000,-0.003068,0.004602,-0.004909,-0.024544,0.006136,0.227029,-0.007670,-0.239301,0.000000,-0.003927,0.012763,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.992000,0.119015,0.060365,1.061826,1.255036,-1.506501,0.118669,0.727145,0.040231,-0.657515,-1.289862,0.267524,1.086214,-0.172212,-0.254656,0.007670,-0.015340,-0.001534,-0.009204,0.019942,0.001963,-0.030434,0.021476,0.233165,0.003068,-0.228563,0.001534,-0.016690,0.000982,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.994000,0.119015,0.060353,1.061826,1.255048,-1.506537,0.118661,0.727099,0.040207,-0.657119,-1.289850,0.267200,1.086190,-0.172220,-0.254664,0.003068,-0.016874,-0.001534,0.001534,0.000000,-0.004909,-0.032398,0.007670,0.233165,0.000000,-0.234699,-0.007670,-0.004909,-0.019635,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.996000,0.118979,0.060353,1.061826,1.255036,-1.506513,0.118646,0.727053,0.040219,-0.656760,-1.289862,0.266733,1.086202,-0.172243,-0.254649,-0.009204,-0.012272,0.000000,-0.006136,0.012272,-0.012763,-0.029452,0.012272,0.240835,-0.009204,-0.231631,0.003068,-0.008836,0.003927,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
18.998000,0.119003,0.060329,1.061826,1.255036,-1.506537,0.118661,0.727000,0.040195,-0.656484,-1.289850,0.266409,1.086178,-0.172274,-0.254656,0.003068,-0.004602,0.003068,0.000000,-0.003068,0.005890,-0.034361,0.000000,0.205553,-0.004602,-0.208621,-0.004602,-0.021598,-0.001963,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.000000,0.119003,0.060305,1.061826,1.255024,-1.506525,0.118661,0.726907,0.040219,-0.656208,-1.289826,0.266074,1.086178,-0.172274,-0.254641,0.004602,-0.018408,0.003068,-0.009204,0.001534,-0.002945,-0.043197,0.010738,0.210155,0.004602,-0.194816,-0.003068,-0.025525,-0.002945,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.002000,0.118991,0.060305,1.061814,1.255048,-1.506513,0.118684,0.726877,0.040219,-0.655933,-1.289850,0.265738,1.086190,-0.172266,-0.254649,0.000000,-0.018408,-0.001534,-0.006136,0.004602,0.020617,-0.029452,0.000000,0.188680,-0.004602,-0.225495,-0.001534,-0.015708,-0.004909,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.004000,0.119015,0.060317,1.061826,1.255036,-1.506513,0.118661,0.726785,0.040255,-0.655333,-1.289850,0.265307,1.086214,-0.172258,-0.254641,0.006136,0.007670,-0.003068,-0.006136,-0.001534,-0.002945,-0.038288,0.007670,0.190214,0.001534,-0.211689,0.006136,0.004909,0.017671,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.006000,0.119003,0.060281,1.061826,1.255060,-1.506513,0.118661,0.726723,0.040231,-0.655022,-1.289862,0.264851,1.086214,-0.172281,-0.254649,0.004602,-0.003068,0.006136,-0.006136,-0.009204,0.004909,-0.032398,0.000000,0.197884,-0.009204,-0.202485,-0.009204,-0.013744,0.001963,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.008000,0.118979,0.060245,1.061826,1.255060,-1.506513,0.118669,0.726654,0.040219,-0.654686,-1.289850,0.264552,1.086226,-0.172297,-0.254641,-0.006136,-0.004602,0.003068,0.000000,-0.027612,0.004909,-0.037306,-0.006136,0.214757,0.000000,-0.207087,-0.001534,-0.012763,0.002945,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.010000,0.118979,0.060233,1.061802,1.255084,-1.506477,0.118669,0.726570,0.040243,-0.654351,-1.289850,0.264252,1.086238,-0.172289,-0.254641,-0.012272,0.004602,-0.004602,0.003068,-0.003068,0.007854,-0.026507,0.006136,0.211689,0.009204,-0.211689,-0.006136,0.002945,-0.001963,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.012000,0.119027,0.060197,1.061826,1.255060,-1.506489,0.118669,0.726493,0.040243,-0.654051,-1.289886,0.263941,1.086250,-0.172297,-0.254649,0.012272,0.012272,0.004602,-0.006136,0.000000,0.005890,-0.049087,0.001534,0.207087,-0.007670,-0.211689,0.003068,0.000982,-0.002945,-0.030351,0.669679,1.526251,-1.622558,-1.763254,-1.616495,-1.786298,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.014000,0.119003,0.060161,1.061814,1.255060,-1.506501,0.118661,0.726440,0.040231,-0.653656,-1.289898,0.263605,1.086250,-0.172304,-0.254649,-0.006136,-0.009204,0.000000,-0.001534,0.000000,-0.006872,-0.033379,0.001534,0.177942,-0.006136,-0.225495,0.004602,-0.003927,-0.002945,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.016000,0.118991,0.060173,1.061802,1.255072,-1.506489,0.118661,0.726371,0.040231,-0.653404,-1.289862,0.263269,1.086226,-0.172312,-0.254649,-0.010738,0.003068,0.001534,0.000000,0.010738,-0.003927,-0.051051,0.010738,0.182544,0.004602,-0.223961,-0.003068,-0.009817,0.007854,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.018000,0.118991,0.060161,1.061814,1.255048,-1.506489,0.118669,0.726325,0.040231,-0.653092,-1.289862,0.262778,1.086214,-0.172335,-0.254649,0.006136,0.009204,0.009204,-0.004602,0.023010,-0.002945,-0.024544,0.016874,0.204019,0.007670,-0.204019,-0.010738,-0.016690,-0.010799,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.020000,0.118991,0.060113,1.061778,1.255048,-1.506513,0.118661,0.726233,0.040231,-0.652757,-1.289898,0.262407,1.086214,-0.172350,-0.254641,-0.007670,-0.021476,-0.001534,-0.012272,0.000000,-0.003927,-0.052033,0.010738,0.208621,-0.007670,-0.214757,-0.003068,-0.017671,0.001963,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.022000,0.118991,0.060137,1.061778,1.255048,-1.506501,0.118669,0.726079,0.040231,-0.652218,-1.289886,0.261831,1.086238,-0.172358,-0.254649,-0.004602,0.000000,0.000000,-0.010738,0.010738,0.000000,-0.050069,0.006136,0.228563,0.000000,-0.228563,0.003068,-0.004909,-0.003927,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.024000,0.118991,0.060125,1.061778,1.255060,-1.506513,0.118669,0.726041,0.040231,-0.652038,-1.289874,0.261628,1.086226,-0.172366,-0.254656,-0.010738,0.000000,-0.003068,-0.010738,0.001534,0.000000,-0.050069,-0.004602,0.234699,0.003068,-0.243903,-0.003068,-0.005890,-0.013744,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.026000,0.119027,0.060065,1.061814,1.255084,-1.506501,0.118661,0.725918,0.040243,-0.651439,-1.289886,0.261040,1.086250,-0.172381,-0.254649,0.009204,-0.010738,0.015340,-0.015340,-0.012272,0.004909,-0.057923,0.010738,0.210155,-0.006136,-0.231631,-0.006136,-0.008836,-0.002945,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.028000,0.119003,0.060065,1.061814,1.255060,-1.506513,0.118661,0.725864,0.040243,-0.651091,-1.289922,0.260393,1.086262,-0.172389,-0.254656,-0.004602,0.000000,0.001534,-0.015340,-0.009204,-0.001963,-0.036325,0.006136,0.225495,-0.007670,-0.242369,0.000000,-0.000982,-0.013744,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.030000,0.119003,0.060065,1.061790,1.255072,-1.506489,0.118669,0.725795,0.040243,-0.650767,-1.289910,0.259926,1.086250,-0.172404,-0.254649,-0.001534,-0.010738,-0.004602,-0.007670,0.009204,0.007854,-0.043197,-0.001534,0.216291,0.000000,-0.266913,-0.013806,-0.004909,-0.010799,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.032000,0.119015,0.060065,1.061790,1.255072,-1.506513,0.118661,0.725734,0.040255,-0.650432,-1.289910,0.259447,1.086250,-0.172442,-0.254656,0.000000,-0.006136,0.003068,-0.003068,-0.003068,-0.000982,-0.033379,0.009204,0.222427,-0.003068,-0.285320,-0.010738,-0.021598,-0.010799,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.034000,0.119015,0.060053,1.061790,1.255048,-1.506501,0.118669,0.725634,0.040255,-0.650096,-1.289898,0.258991,1.086250,-0.172450,-0.254641,-0.010738,-0.013806,0.006136,-0.004602,0.012272,-0.000982,-0.035343,0.003068,0.210155,0.000000,-0.273049,-0.001534,-0.012763,0.004909,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.036000,0.119027,0.060041,1.061790,1.255060,-1.506513,0.118661,0.725565,0.040267,-0.649581,-1.289922,0.258512,1.086250,-0.172458,-0.254641,-0.007670,-0.004602,-0.001534,0.001534,0.004602,-0.005890,-0.042215,0.004602,0.236233,0.000000,-0.277651,-0.001534,-0.012763,0.004909,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.038000,0.119051,0.060041,1.061790,1.255060,-1.506537,0.118661,0.725519,0.040291,-0.649293,-1.289946,0.258032,1.086250,-0.172465,-0.254641,0.001534,0.000000,0.004602,-0.001534,-0.013806,-0.000982,-0.040252,0.018408,0.214757,-0.004602,-0.273049,-0.009204,-0.001963,0.003927,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.040000,0.119051,0.060017,1.061778,1.255060,-1.506513,0.118669,0.725466,0.040279,-0.648970,-1.289946,0.257361,1.086250,-0.172496,-0.254641,0.006136,-0.013806,0.000000,-0.001534,-0.010738,0.005890,-0.029452,0.009204,0.204019,0.000000,-0.288388,-0.009204,-0.021598,0.003927,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.042000,0.119027,0.059993,1.061778,1.255048,-1.506501,0.118669,0.725404,0.040243,-0.648646,-1.289934,0.256918,1.086250,-0.172519,-0.254641,-0.004602,-0.013806,-0.003068,0.000000,-0.010738,0.007854,-0.038288,0.004602,0.211689,0.006136,-0.283786,-0.006136,-0.010799,0.002945,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.044000,0.119027,0.059993,1.061790,1.255048,-1.506489,0.118661,0.725297,0.040255,-0.648155,-1.289958,0.256271,1.086250,-0.172550,-0.254641,0.001534,-0.004602,0.006136,0.006136,-0.010738,-0.003927,-0.018653,0.003068,0.213223,-0.004602,-0.269981,-0.006136,-0.017671,0.001963,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.046000,0.118991,0.059933,1.061790,1.255048,-1.506501,0.118669,0.725235,0.040243,-0.647735,-1.289958,0.255815,1.086250,-0.172565,-0.254641,0.006136,-0.027612,-0.001534,0.000000,-0.030680,0.006872,-0.039270,0.006136,0.199418,-0.004602,-0.285320,-0.006136,-0.009817,0.002945,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.048000,0.118967,0.059921,1.061814,1.255048,-1.506489,0.118661,0.725182,0.040267,-0.647388,-1.289922,0.255384,1.086250,-0.172573,-0.254649,0.000000,-0.018408,0.006136,0.003068,-0.016874,-0.002945,-0.036325,-0.001534,0.205553,0.012272,-0.274583,-0.010738,-0.003927,-0.006872,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.050000,0.118967,0.059909,1.061802,1.255060,-1.506489,0.118661,0.725120,0.040291,-0.647088,-1.289946,0.254725,1.086250,-0.172611,-0.254649,0.000000,-0.018408,0.001534,0.010738,-0.013806,0.003927,-0.041233,0.004602,0.194816,-0.001534,-0.274583,-0.004602,-0.019635,-0.005890,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.052000,0.118967,0.059897,1.061802,1.255048,-1.506489,0.118661,0.725090,0.040279,-0.646777,-1.289958,0.254245,1.086250,-0.172611,-0.254641,0.012272,-0.021476,0.001534,0.000000,-0.012272,0.000000,-0.016690,0.009204,0.193282,-0.003068,-0.279184,-0.001534,-0.005890,0.007854,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.054000,0.118967,0.059897,1.061790,1.255036,-1.506489,0.118653,0.725021,0.040267,-0.646465,-1.289934,0.253766,1.086250,-0.172611,-0.254649,0.000000,-0.012272,-0.001534,-0.007670,-0.004602,-0.010799,-0.040252,-0.001534,0.194816,0.007670,-0.292990,-0.006136,0.006872,0.000000,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.056000,0.118979,0.059897,1.061790,1.255072,-1.506477,0.118661,0.724929,0.040291,-0.646213,-1.289946,0.253251,1.086238,-0.172619,-0.254649,0.006136,-0.001534,0.003068,0.009204,0.000000,0.001963,-0.043197,0.003068,0.190214,0.000000,-0.299126,-0.010738,0.000000,-0.002945,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
19.058000,0.118967,0.059861,1.061790,1.255036,-1.506501,0.118661,0.724883,0.040315,-0.645770,-1.289982,0.252723,1.086250,-0.172627,-0.254641,0.000000,-0.004602,-0.004602,-0.010738,-0.018408,-0.000982,-0.035343,0.013806,0.211689,-0.001534,-0.314466,-0.016874,-0.006872,0.004909,-0.030352,0.669677,1.526245,-1.622558,-1.763255,-1.616493,-1.786306,0.000000,0.000000,0.000000,1.460372,1.721095,0.992649,1.724325
