timestamp,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,left_shoulder_pitch_vel,left_shoulder_roll_vel,left_shoulder_yaw_vel,left_elbow_vel,left_wrist_roll_vel,left_wrist_pitch_vel,left_wrist_yaw_vel,right_shoulder_pitch_vel,right_shoulder_roll_vel,right_shoulder_yaw_vel,right_elbow_vel,right_wrist_roll_vel,right_wrist_pitch_vel,right_wrist_yaw_vel
4.252000,-0.032178,-0.016982,0.001378,1.127536,0.002828,0.087851,0.001319,0.008197,-0.015400,-0.420143,1.111429,0.081469,0.168416,-0.226830,-0.003068,0.006136,0.001534,-0.015340,-0.004602,0.017671,0.006872,0.003068,-0.003068,0.004602,0.006136,0.010738,-0.006872,0.017671
4.302000,-0.032226,-0.016982,0.001438,1.127548,0.002828,0.087836,0.001312,0.008269,-0.015400,-0.420143,1.111465,0.081445,0.168416,-0.226845,0.009204,0.007670,0.000000,-0.013806,-0.007670,-0.006872,-0.005890,-0.003068,0.003068,-0.003068,-0.001534,0.000000,-0.002945,-0.008836
4.352000,-0.032154,-0.016958,0.001390,1.127536,0.002828,0.087851,0.001312,0.008233,-0.015412,-0.420143,1.111441,0.081469,0.168423,-0.226845,0.012272,0.006136,-0.006136,0.004602,-0.009204,0.013744,0.000982,0.001534,0.009204,0.004602,0.000000,0.009204,0.003927,-0.006872
4.402000,-0.032226,-0.016982,0.001402,1.127524,0.002852,0.087836,0.001312,0.008233,-0.015388,-0.420155,1.111465,0.081445,0.168423,-0.226837,0.007670,-0.006136,-0.009204,-0.006136,-0.012272,0.002945,-0.004909,0.012272,-0.007670,0.000000,0.000000,-0.003068,0.006872,0.001963
4.452000,-0.032154,-0.016982,0.001474,1.127536,0.002816,0.087843,0.001319,0.008221,-0.015400,-0.420131,1.111465,0.081457,0.168416,-0.226845,-0.007670,-0.004602,0.001534,0.004602,-0.007670,0.005890,0.006872,-0.004602,-0.001534,-0.004602,0.032214,-0.010738,0.001963,-0.007854
4.502000,-0.032154,-0.017006,0.001474,1.127548,0.002852,0.087836,0.001312,0.008233,-0.015388,-0.420143,1.111477,0.081469,0.168416,-0.226837,0.003068,0.004602,0.004602,0.003068,-0.006136,-0.000982,-0.009817,-0.004602,0.003068,0.000000,0.003068,-0.003068,-0.004909,0.000982
4.552000,-0.032166,-0.016994,0.001438,1.127524,0.002828,0.087836,0.001312,0.008185,-0.015400,-0.420131,1.111465,0.081457,0.168408,-0.226845,0.000000,-0.001534,0.001534,0.001534,-0.004602,-0.000982,-0.001963,-0.004602,0.001534,0.006136,0.000000,-0.006136,-0.012763,-0.006872
4.602000,-0.032154,-0.016958,0.001438,1.127536,0.002852,0.087836,0.001319,0.008221,-0.015412,-0.420131,1.111489,0.081445,0.168416,-0.226837,0.000000,0.000000,-0.004602,0.009204,0.001534,-0.000982,0.005890,0.010738,0.000000,0.001534,0.015340,0.004602,-0.006872,-0.005890
4.652000,-0.032166,-0.016982,0.001390,1.127536,0.002828,0.087836,0.001319,0.008233,-0.015388,-0.420131,1.111465,0.081445,0.168416,-0.226860,-0.006136,-0.009204,-0.003068,-0.004602,-0.001534,-0.000982,0.007854,0.000000,0.003068,0.000000,0.009204,-0.010738,0.001963,-0.015708
4.702000,-0.032214,-0.016970,0.001414,1.127536,0.002804,0.087836,0.001319,0.008185,-0.015388,-0.420131,1.111405,0.081481,0.168423,-0.226822,-0.015340,-0.010738,0.003068,0.009204,-0.012272,0.001963,0.005890,0.003068,0.000000,0.004602,0.018408,0.010738,0.005890,0.012763
4.752000,-0.032142,-0.016970,0.001414,1.127536,0.002828,0.087843,0.001319,0.008233,-0.015400,-0.420119,1.111465,0.081481,0.168431,-0.226845,0.007670,-0.013806,0.000000,-0.007670,0.001534,0.015708,0.017671,0.015340,-0.006136,0.004602,-0.015340,0.000000,0.007854,-0.010799
4.802000,-0.032094,-0.016958,0.001438,1.127536,0.002804,0.087843,0.001319,0.008209,-0.015412,-0.420131,1.111465,0.081457,0.168416,-0.226837,0.003068,-0.007670,0.010738,0.001534,0.001534,0.000982,0.002945,-0.007670,-0.003068,0.001534,-0.016874,0.012272,-0.003927,0.010799
4.852000,-0.032130,-0.016970,0.001426,1.127536,0.002840,0.087836,0.001319,0.008197,-0.015388,-0.420143,1.111453,0.081469,0.168423,-0.226837,0.004602,-0.001534,-0.007670,-0.004602,0.000000,-0.001963,0.005890,-0.012272,-0.004602,0.001534,0.013806,-0.003068,0.006872,0.002945
4.902000,-0.032214,-0.016970,0.001390,1.127536,0.002804,0.087836,0.001319,0.008185,-0.015388,-0.420131,1.111465,0.081457,0.168423,-0.226837,-0.016874,-0.023010,0.012272,-0.007670,-0.009204,-0.003927,0.005890,-0.003068,0.001534,0.009204,-0.006136,-0.009204,0.003927,0.000000
4.952000,-0.032202,-0.016982,0.001414,1.127536,0.002852,0.087836,0.001319,0.008233,-0.015388,-0.420131,1.111441,0.081469,0.168416,-0.226830,-0.018408,-0.003068,0.006136,-0.006136,0.006136,0.000000,0.005890,0.015340,0.001534,0.013806,-0.003068,-0.003068,0.000000,0.003927
5.002000,-0.032142,-0.017006,0.001462,1.127548,0.002828,0.087836,0.001319,0.008185,-0.015412,-0.420119,1.111441,0.081445,0.168416,-0.226830,-0.004602,0.007670,0.000000,-0.006136,-0.010738,-0.004909,0.010799,0.006136,-0.006136,0.007670,-0.006136,0.010738,-0.009817,0.014726
5.052000,-0.032118,-0.016958,0.001438,1.127524,0.002852,0.087843,0.001319,0.008197,-0.015400,-0.420119,1.111453,0.081469,0.168423,-0.226837,-0.018408,0.009204,0.004602,-0.010738,-0.001534,0.003927,0.004909,-0.007670,0.012272,0.006136,-0.010738,-0.012272,0.000000,-0.002945
5.102000,-0.032130,-0.016970,0.001450,1.127536,0.002852,0.087836,0.001319,0.008233,-0.015400,-0.420131,1.111441,0.081481,0.168416,-0.226845,-0.001534,-0.010738,-0.001534,-0.003068,-0.001534,-0.005890,0.003927,0.006136,-0.004602,0.003068,-0.004602,-0.013806,-0.002945,-0.005890
5.152000,-0.032178,-0.016970,0.001426,1.127536,0.002828,0.087836,0.001312,0.008197,-0.015388,-0.420119,1.111465,0.081457,0.168416,-0.226822,0.001534,-0.009204,0.004602,-0.006136,0.004602,-0.001963,-0.002945,0.010738,-0.006136,0.000000,0.018408,-0.001534,-0.001963,0.009817
5.202000,-0.032166,-0.016946,0.001390,1.127536,0.002852,0.087843,0.001327,0.008209,-0.015400,-0.420155,1.111477,0.081445,0.168423,-0.226830,0.007670,-0.001534,-0.001534,-0.003068,-0.004602,0.010799,0.013744,0.012272,0.007670,0.003068,-0.007670,-0.006136,0.005890,0.011781
5.252000,-0.032214,-0.016958,0.001390,1.127536,0.002804,0.087836,0.001312,0.008221,-0.015412,-0.420131,1.111453,0.081469,0.168423,-0.226837,0.000000,-0.013806,0.006136,0.013806,-0.010738,-0.006872,-0.001963,0.000000,0.000000,0.003068,-0.010738,-0.012272,0.017671,0.000000
5.302000,-0.032166,-0.016946,0.001390,1.127548,0.002804,0.087843,0.001312,0.008221,-0.015400,-0.420143,1.111465,0.081445,0.168423,-0.226837,0.012272,0.009204,0.003068,-0.001534,-0.004602,0.006872,-0.012763,0.006136,0.001534,0.000000,-0.007670,-0.003068,0.005890,0.001963
5.352000,-0.032202,-0.016994,0.001450,1.127536,0.002852,0.087843,0.001304,0.008197,-0.015400,-0.420131,1.111489,0.081457,0.168408,-0.226837,0.000000,-0.009204,0.006136,0.006136,0.000000,0.006872,-0.001963,-0.001534,0.001534,0.004602,0.004602,-0.021476,-0.009817,0.000000
5.402000,-0.032190,-0.016970,0.001378,1.127536,0.002804,0.087836,0.001312,0.008149,-0.015400,-0.420131,1.111489,0.081457,0.168423,-0.226830,-0.015340,0.006136,0.000000,-0.003068,-0.003068,-0.002945,-0.006872,-0.010738,-0.003068,0.009204,0.003068,-0.001534,0.008836,0.009817
5.452000,-0.032262,-0.016970,0.001378,1.127536,0.002828,0.087843,0.001312,0.008221,-0.015376,-0.420143,1.111465,0.081457,0.168416,-0.226837,-0.003068,-0.003068,-0.010738,-0.010738,0.001534,0.002945,-0.004909,0.000000,-0.003068,-0.006136,0.009204,-0.010738,0.001963,0.000982
5.502000,-0.032238,-0.016970,0.001438,1.127536,0.002792,0.087836,0.001312,0.008209,-0.015412,-0.420131,1.111453,0.081469,0.168416,-0.226837,-0.004602,0.000000,0.019942,-0.003068,0.004602,-0.005890,-0.015708,0.003068,-0.015340,-0.010738,0.004602,-0.006136,0.006872,0.000000
5.552000,-0.032190,-0.016970,0.001414,1.127548,0.002864,0.087836,0.001319,0.008221,-0.015388,-0.420119,1.111465,0.081469,0.168416,-0.226845,-0.009204,0.001534,0.006136,0.009204,-0.001534,-0.001963,0.006872,0.001534,0.010738,-0.006136,0.001534,-0.010738,0.001963,0.001963
5.602000,-0.032202,-0.016970,0.001390,1.127536,0.002840,0.087843,0.001312,0.008197,-0.015388,-0.420131,1.111465,0.081457,0.168408,-0.226845,-0.010738,-0.001534,-0.001534,0.000000,-0.001534,0.005890,-0.005890,0.001534,0.003068,-0.001534,0.019942,0.000000,-0.000982,-0.014726
5.652000,-0.032262,-0.016982,0.001414,1.127536,0.002804,0.087843,0.001319,0.008209,-0.015388,-0.420119,1.111477,0.081457,0.168416,-0.226837,0.006136,-0.004602,0.019942,0.004602,0.004602,0.005890,0.005890,-0.006136,-0.001534,-0.001534,0.006136,0.000000,-0.001963,0.002945
5.702000,-0.032286,-0.016982,0.001438,1.127536,0.002804,0.087836,0.001319,0.008233,-0.015400,-0.420107,1.111513,0.081469,0.168408,-0.226837,-0.003068,-0.012272,-0.001534,-0.010738,-0.004602,0.001963,0.003927,0.004602,0.000000,0.009204,0.001534,0.007670,-0.003927,0.002945
5.752000,-0.032262,-0.016994,0.001426,1.127536,0.002828,0.087836,0.001312,0.008209,-0.015376,-0.420143,1.111453,0.081481,0.168408,-0.226845,-0.003068,0.006136,-0.001534,-0.010738,-0.001534,-0.001963,-0.002945,-0.003068,-0.006136,0.000000,-0.010738,0.000000,-0.006872,-0.003927
5.802000,-0.032262,-0.017006,0.001450,1.127536,0.002780,0.087836,0.001312,0.008197,-0.015400,-0.420119,1.111453,0.081469,0.168408,-0.226837,-0.007670,0.010738,0.013806,-0.003068,-0.007670,-0.003927,-0.004909,0.018408,0.007670,-0.003068,0.000000,-0.003068,-0.003927,-0.002945
5.852000,-0.032226,-0.016970,0.001450,1.127548,0.002828,0.087843,0.001319,0.008149,-0.015400,-0.420119,1.111489,0.081469,0.168408,-0.226830,0.009204,0.003068,0.000000,0.001534,-0.004602,0.008836,0.004909,0.000000,-0.009204,-0.001534,-0.013806,-0.016874,-0.009817,0.012763
5.902000,-0.032250,-0.016958,0.001414,1.127524,0.002828,0.087836,0.001312,0.008161,-0.015400,-0.420143,1.111489,0.081469,0.168408,-0.226837,0.003068,0.000000,0.001534,-0.004602,0.000000,-0.010799,0.002945,0.010738,0.000000,0.003068,-0.012272,0.006136,-0.004909,0.000000
5.952000,-0.032274,-0.016970,0.001474,1.127536,0.002828,0.087843,0.001319,0.008245,-0.015400,-0.420119,1.111465,0.081445,0.168408,-0.226830,-0.013806,0.004602,0.016874,-0.012272,0.001534,0.005890,0.001963,0.018408,-0.001534,0.000000,-0.001534,-0.009204,-0.003927,0.006872
6.002000,-0.032250,-0.016982,0.001438,1.127536,0.002828,0.087836,0.001312,0.008173,-0.015424,-0.420131,1.111453,0.081469,0.168408,-0.226837,-0.023010,0.003068,0.010738,-0.007670,0.003068,0.000000,-0.008836,0.001534,0.004602,0.006136,-0.001534,-0.001534,-0.012763,-0.002945
6.052000,-0.032190,-0.016970,0.001426,1.127536,0.002852,0.087836,0.001312,0.008233,-0.015412,-0.420131,1.111453,0.081445,0.168400,-0.226837,0.001534,0.004602,0.007670,-0.004602,0.001534,0.000000,-0.013744,0.001534,-0.003068,-0.013806,0.010738,0.000000,-0.008836,0.000000
6.102000,-0.032238,-0.017006,0.001378,1.127524,0.002804,0.087843,0.001312,0.008185,-0.015412,-0.420131,1.111477,0.081469,0.168408,-0.226845,0.003068,-0.009204,-0.019942,-0.001534,0.003068,0.010799,-0.002945,0.018408,0.000000,0.006136,0.007670,0.010738,-0.001963,-0.003927
6.152000,-0.032226,-0.016970,0.001426,1.127524,0.002852,0.087843,0.001319,0.008161,-0.015328,-0.420167,1.111489,0.081481,0.168408,-0.226853,-0.009204,-0.007670,0.006136,-0.016874,-0.003068,0.006872,0.008836,0.009204,0.004602,0.003068,0.000000,-0.004602,0.008836,0.002945
6.202000,-0.032226,-0.016982,0.001390,1.127536,0.002864,0.087843,0.001312,0.008269,-0.015256,-0.420239,1.111477,0.081457,0.168408,-0.226853,0.000000,0.007670,0.004602,-0.012272,-0.003068,0.006872,-0.001963,-0.004602,-0.016874,0.006136,-0.004602,-0.001534,0.011781,0.003927
6.252000,-0.032166,-0.016970,0.001438,1.127548,0.002852,0.087836,0.001304,0.008245,-0.015256,-0.420263,1.111477,0.081469,0.168400,-0.226853,-0.004602,0.001534,0.001534,0.001534,-0.004602,-0.002945,-0.012763,0.009204,0.013806,0.000000,0.006136,-0.003068,-0.021598,0.000000
6.302000,-0.032238,-0.016970,0.001414,1.127548,0.002840,0.087836,0.001312,0.008149,-0.015340,-0.420239,1.111489,0.081469,0.168393,-0.226837,-0.001534,-0.007670,0.001534,-0.007670,-0.003068,-0.006872,-0.012763,0.023010,0.001534,0.000000,0.015340,-0.007670,-0.013744,-0.003927
6.352000,-0.032286,-0.016970,0.001414,1.127524,0.002828,0.087836,0.001319,0.008233,-0.015328,-0.420239,1.111525,0.081469,0.168408,-0.226845,-0.016874,-0.007670,0.010738,-0.013806,0.000000,-0.004909,0.012763,-0.004602,-0.015340,0.006136,-0.004602,-0.001534,0.007854,0.000000
6.402000,-0.032214,-0.016970,0.001474,1.127536,0.002828,0.087843,0.001319,0.008221,-0.015004,-0.420239,1.111525,0.081457,0.168393,-0.226914,0.003068,0.001534,0.009204,0.000000,0.000000,0.005890,0.000000,0.019942,0.039884,0.001534,0.019942,-0.012272,-0.014726,0.003927
6.452000,-0.032226,-0.016970,0.001438,1.127536,0.002852,0.087836,0.001319,0.008221,-0.013950,-0.420167,1.111741,0.081457,0.168393,-0.227091,-0.003068,-0.003068,0.003068,0.003068,0.000000,-0.001963,0.005890,0.015340,-0.003068,0.004602,0.000000,-0.003068,-0.001963,0.014726
6.502000,-0.032286,-0.016970,0.001450,1.127536,0.002852,0.087836,0.001312,0.008233,-0.014057,-0.420179,1.111789,0.081457,0.168400,-0.227052,0.003068,-0.004602,0.015340,-0.006136,-0.010738,0.000000,-0.006872,0.021476,-0.012272,0.010738,-0.009204,0.000000,0.003927,-0.021598
6.552000,-0.032238,-0.016982,0.001390,1.127548,0.002804,0.087836,0.001312,0.008173,-0.013974,-0.420215,1.111896,0.081469,0.168400,-0.227075,-0.003068,-0.009204,-0.007670,-0.006136,0.004602,0.003927,-0.001963,0.012272,-0.001534,0.001534,-0.007670,0.000000,0.006872,-0.006872
6.602000,-0.032238,-0.016958,0.001414,1.127536,0.002840,0.087836,0.001312,0.008185,-0.013602,-0.420275,1.111992,0.081457,0.168400,-0.227106,0.010738,-0.001534,0.001534,-0.004602,-0.001534,-0.002945,-0.004909,-0.009204,0.019942,0.004602,-0.001534,0.003068,0.005890,0.001963
6.652000,-0.032238,-0.016970,0.001366,1.127536,0.002840,0.087836,0.001319,0.008149,-0.013302,-0.420287,1.112220,0.081469,0.168400,-0.227229,-0.003068,-0.012272,-0.007670,-0.004602,0.009204,-0.002945,0.011781,0.006136,-0.023010,0.000000,0.007670,-0.006136,0.004909,0.000000
6.702000,-0.032262,-0.016982,0.001426,1.127536,0.002852,0.087843,0.001327,0.008113,-0.013374,-0.420263,1.112208,0.081421,0.168416,-0.227282,0.009204,-0.003068,0.009204,-0.012272,0.000000,-0.000982,0.010799,0.004602,-0.013806,0.012272,-0.012272,0.006136,-0.003927,-0.010799
6.752000,-0.032178,-0.016994,0.001474,1.127548,0.002804,0.087851,0.001319,0.008065,-0.013974,-0.420239,1.112112,0.081313,0.168615,-0.227221,-0.006136,0.001534,0.013806,-0.006136,-0.010738,0.000982,0.001963,-0.001534,-0.021476,-0.003068,0.000000,0.003068,0.007854,-0.001963
6.802000,-0.032142,-0.016958,0.001474,1.127536,0.002888,0.087859,0.001319,0.007023,-0.014860,-0.420167,1.111717,0.081241,0.168815,-0.227206,0.010738,-0.013806,0.004602,-0.007670,-0.003068,0.007854,0.002945,-0.029146,-0.046019,0.007670,-0.004602,0.000000,0.000000,0.007854
6.852000,-0.032214,-0.016946,0.001450,1.127536,0.002804,0.087851,0.001304,0.006292,-0.016287,-0.419963,1.111477,0.081241,0.169006,-0.226431,0.003068,0.012272,-0.004602,-0.003068,0.004602,0.001963,-0.017671,-0.012272,-0.052155,0.023010,0.000000,0.001534,-0.004909,0.014726
6.902000,-0.032202,-0.016946,0.001450,1.127536,0.002852,0.087843,0.001319,0.004242,-0.016167,-0.419915,1.110374,0.081217,0.168538,-0.226370,0.004602,0.007670,-0.004602,0.000000,-0.016874,0.000982,0.000000,-0.062893,0.000000,-0.001534,-0.099709,0.001534,-0.038288,0.000000
6.952000,-0.032166,-0.016862,0.001486,1.127548,0.002804,0.087836,0.001312,-0.001546,-0.016143,-0.419963,1.109320,0.081289,0.168209,-0.226239,-0.006136,-0.013806,0.010738,0.000000,0.000000,0.018653,-0.016690,-0.139592,-0.015340,0.012272,-0.010738,0.001534,-0.011781,0.015708
7.002000,-0.032226,-0.016826,0.001450,1.127548,0.002840,0.087813,0.001319,-0.007634,-0.015268,-0.420059,1.108253,0.081493,0.167971,-0.225748,0.001534,-0.012272,0.004602,0.004602,-0.009204,0.001963,0.004909,-0.173340,0.003068,0.000000,-0.023010,0.001534,0.009817,0.004909
7.052000,-0.032250,-0.016838,0.001474,1.127536,0.002840,0.087782,0.001327,-0.014884,-0.014729,-0.420143,1.107127,0.081517,0.167396,-0.225418,-0.010738,-0.003068,0.006136,-0.006136,-0.004602,-0.000982,0.008836,-0.142660,0.018408,0.004602,-0.062893,0.003068,-0.007854,0.003927
7.102000,-0.032154,-0.016838,0.001486,1.127548,0.002828,0.087751,0.001319,-0.020157,-0.013842,-0.420191,1.103436,0.081541,0.166122,-0.225280,0.003068,-0.006136,0.006136,0.003068,-0.001534,-0.001963,0.001963,-0.170272,0.023010,0.006136,-0.078233,0.004602,-0.026507,0.002945
7.152000,-0.032357,-0.016754,0.001450,1.127512,0.002828,0.087698,0.001312,-0.029721,-0.013111,-0.420514,1.102273,0.081613,0.163070,-0.225165,-0.015340,0.003068,0.006136,-0.004602,-0.009204,0.000000,-0.009817,-0.246971,0.007670,-0.009204,-0.013806,0.000000,-0.095230,0.011781
7.202000,-0.032214,-0.016790,0.001474,1.127524,0.002828,0.087713,0.001327,-0.038481,-0.012080,-0.420526,1.099445,0.081672,0.158568,-0.224935,-0.001534,-0.016874,0.010738,0.006136,-0.001534,-0.006872,0.002945,-0.187146,0.004602,0.000000,-0.085903,-0.004602,-0.095230,0.009817
7.252000,-0.032274,-0.016730,0.001438,1.127548,0.002828,0.087728,0.001319,-0.047002,-0.010582,-0.421150,1.094963,0.081672,0.153598,-0.224897,-0.004602,-0.007670,-0.001534,-0.004602,-0.006136,-0.000982,-0.002945,-0.213223,0.065961,-0.027612,-0.174874,0.013806,-0.138426,-0.002945
7.302000,-0.032274,-0.016646,0.001450,1.127536,0.002828,0.087728,0.001319,-0.056853,-0.007394,-0.422372,1.086166,0.081672,0.146549,-0.224828,-0.016874,-0.004602,0.003068,0.013806,-0.004602,0.003927,-0.013744,-0.256175,0.072097,-0.026078,-0.234699,0.009204,-0.161988,-0.006872
7.352000,-0.031818,-0.016478,0.001438,1.127668,0.002888,0.087790,0.001335,-0.069185,-0.000995,-0.422624,1.070695,0.081649,0.139339,-0.224790,0.019942,0.009204,0.003068,0.004602,-0.004602,0.000982,0.000982,-0.282252,0.127320,0.009204,-0.352816,0.016874,-0.154134,0.012763
7.402000,-0.031746,-0.016334,0.001486,1.128015,0.002864,0.087843,0.001335,-0.081217,0.002948,-0.423343,1.061515,0.081684,0.129898,-0.224774,0.016874,0.000000,0.003068,0.004602,0.003068,0.000000,-0.001963,-0.248505,0.064427,-0.010738,-0.174874,-0.009204,-0.195368,-0.011781
7.452000,-0.031662,-0.016095,0.001450,1.128219,0.002888,0.087813,0.001342,-0.090133,0.005788,-0.424026,1.053833,0.081672,0.121982,-0.224736,0.009204,-0.001534,0.010738,0.007670,-0.007670,-0.015708,0.011781,-0.182544,0.050621,-0.019942,-0.205553,-0.003068,-0.117810,0.013744
7.502000,-0.031602,-0.015927,0.001462,1.128243,0.002804,0.087820,0.001335,-0.099769,0.007191,-0.425188,1.044557,0.081672,0.116675,-0.224751,0.010738,-0.004602,0.000000,-0.027612,-0.003068,0.006872,0.000000,-0.225495,0.052155,-0.023010,-0.282252,-0.007670,-0.090321,0.000000
7.552000,-0.031566,-0.015747,0.001486,1.128267,0.002792,0.087813,0.001335,-0.109895,0.008928,-0.425536,1.030092,0.081696,0.111981,-0.224751,-0.009204,0.000000,0.001534,-0.004602,-0.010738,-0.002945,0.002945,-0.279184,0.009204,0.009204,-0.204019,-0.026078,-0.127627,0.003927
7.602000,-0.031614,-0.015663,0.001486,1.128303,0.002852,0.087828,0.001335,-0.123617,0.009372,-0.425524,1.019127,0.081649,0.105223,-0.224751,0.009204,-0.006136,0.007670,0.000000,0.000000,0.005890,-0.000982,-0.303728,0.004602,0.001534,-0.233165,-0.001534,-0.116828,0.000982
7.652000,-0.031626,-0.015579,0.001450,1.128303,0.002828,0.087805,0.001335,-0.139940,0.009683,-0.425476,1.007358,0.081661,0.100361,-0.224744,0.004602,0.012272,0.007670,-0.003068,-0.009204,-0.006872,-0.001963,-0.381961,0.007670,0.006136,-0.266913,-0.026078,-0.059887,0.004909
7.702000,-0.031614,-0.015520,0.001474,1.128303,0.002828,0.087820,0.001335,-0.155064,0.009623,-0.425524,0.989382,0.081661,0.097469,-0.224744,-0.004602,-0.007670,0.012272,-0.001534,-0.009204,0.003927,0.000982,-0.358952,-0.036816,0.000000,-0.302194,0.007670,-0.062832,0.000000
7.752000,-0.031710,-0.015352,0.001450,1.128315,0.002828,0.087820,0.001327,-0.174131,0.009587,-0.425476,0.978069,0.081661,0.096618,-0.224736,0.000000,-0.004602,0.004602,-0.010738,0.003068,0.005890,0.000982,-0.415709,-0.006136,-0.010738,-0.245437,-0.007670,-0.001963,0.001963
7.802000,-0.031758,-0.015136,0.001426,1.128303,0.002852,0.087805,0.001342,-0.195151,0.008701,-0.425536,0.967978,0.081649,0.096664,-0.224744,-0.001534,0.003068,-0.001534,-0.004602,0.001534,-0.010799,0.012763,-0.401903,-0.092039,0.003068,-0.302194,-0.012272,0.003927,0.000000
7.852000,-0.031830,-0.014836,0.001462,1.128279,0.002804,0.087797,0.001327,-0.213367,0.005417,-0.425548,0.951715,0.081672,0.096625,-0.224759,0.004602,0.009204,0.009204,-0.009204,0.000000,-0.008836,-0.000982,-0.458660,-0.127320,-0.004602,-0.260777,0.007670,0.004909,-0.006872
7.902000,-0.031878,-0.014501,0.001426,1.128315,0.002828,0.087820,0.001327,-0.235622,-0.000479,-0.425488,0.945328,0.081649,0.096802,-0.224759,-0.003068,-0.006136,-0.012272,-0.019942,0.000000,0.011781,0.000982,-0.400369,-0.153398,0.009204,-0.136524,0.010738,-0.013744,0.000000
7.952000,-0.032010,-0.013890,0.001426,1.128303,0.002828,0.087813,0.001327,-0.256151,-0.006376,-0.425524,0.939803,0.081649,0.096817,-0.224767,-0.004602,0.009204,-0.003068,0.000000,-0.006136,0.001963,0.004909,-0.404971,-0.111981,-0.007670,-0.170272,-0.023010,0.009817,0.003927
8.002000,-0.032034,-0.013686,0.001438,1.128303,0.002828,0.087820,0.001327,-0.275637,-0.011673,-0.425536,0.935153,0.081649,0.096955,-0.224767,-0.001534,-0.004602,0.012272,-0.003068,0.000000,0.004909,0.002945,-0.368155,-0.133456,0.001534,-0.111981,-0.006136,0.010799,0.000000
8.052000,-0.032058,-0.013362,0.001426,1.128303,0.002828,0.087813,0.001319,-0.293278,-0.017617,-0.425560,0.931582,0.081637,0.096963,-0.224774,-0.010738,0.013806,0.012272,-0.018408,0.000000,-0.002945,0.000000,-0.372757,-0.159534,-0.018408,-0.072097,-0.001534,0.007854,-0.011781
8.102000,-0.032022,-0.013314,0.001450,1.128315,0.002768,0.087820,0.001327,-0.309457,-0.022147,-0.425488,0.925014,0.081637,0.097446,-0.224782,0.004602,-0.006136,-0.004602,0.000000,0.000000,0.005890,0.001963,-0.316000,-0.110447,0.003068,-0.239301,-0.006136,-0.000982,-0.001963
8.152000,-0.032058,-0.013195,0.001426,1.128315,0.002780,0.087813,0.001319,-0.322975,-0.026257,-0.425476,0.913653,0.081649,0.097623,-0.224782,-0.012272,-0.012272,-0.007670,-0.003068,-0.003068,-0.000982,-0.004909,-0.311398,-0.113515,0.018408,-0.124252,-0.003068,0.005890,-0.007854
8.202000,-0.032058,-0.013111,0.001510,1.128303,0.002828,0.087813,0.001327,-0.341514,-0.031423,-0.425488,0.911376,0.081649,0.098029,-0.224805,-0.004602,-0.004602,-0.006136,0.009204,0.000000,0.000000,0.002945,-0.389631,-0.124252,0.000000,-0.013806,-0.001534,0.014726,0.008836
8.252000,-0.032058,-0.013015,0.001450,1.128303,0.002804,0.087813,0.001319,-0.359059,-0.036887,-0.425524,0.907853,0.081649,0.098075,-0.224813,-0.006136,-0.009204,0.004602,0.000000,-0.004602,0.005890,-0.000982,-0.331340,-0.134990,-0.004602,-0.108913,-0.003068,-0.014726,-0.000982
8.302000,-0.032034,-0.013111,0.001486,1.128291,0.002804,0.087797,0.001335,-0.376772,-0.042077,-0.425512,0.905276,0.081649,0.098159,-0.224828,0.000000,0.006136,0.000000,0.000000,-0.006136,-0.007854,0.012763,-0.427981,-0.139592,0.007670,0.007670,0.000000,0.011781,-0.001963
8.352000,-0.031998,-0.013039,0.001486,1.128303,0.002792,0.087790,0.001319,-0.396210,-0.047709,-0.425416,0.904593,0.081637,0.098459,-0.224797,-0.006136,0.006136,0.010738,-0.024544,-0.007670,0.000000,0.001963,-0.404971,-0.154932,-0.001534,-0.021476,-0.001534,0.004909,-0.008836
8.402000,-0.032058,-0.013123,0.001486,1.128303,0.002768,0.087797,0.001319,-0.414726,-0.056661,-0.425452,0.904090,0.081661,0.098719,-0.224790,-0.009204,0.003068,-0.001534,0.004602,0.000000,-0.003927,0.000000,-0.429515,-0.250039,-0.007670,-0.004602,0.004602,-0.002945,0.006872
8.452000,-0.031974,-0.013027,0.001474,1.128279,0.002768,0.087797,0.001319,-0.432810,-0.065422,-0.425428,0.903527,0.081649,0.099087,-0.224882,-0.007670,0.001534,0.000000,-0.001534,0.006136,-0.008836,0.001963,-0.337476,-0.191748,0.000000,-0.038350,-0.007670,0.007854,-0.007854
8.502000,-0.031962,-0.013063,0.001474,1.128279,0.002792,0.087797,0.001312,-0.449708,-0.072900,-0.425416,0.903239,0.081649,0.099218,-0.224851,-0.009204,-0.007670,0.000000,0.000000,0.000000,0.003927,-0.001963,-0.352816,-0.199418,0.010738,-0.009204,-0.012272,0.002945,0.015708
8.552000,-0.031962,-0.012991,0.001438,1.128291,0.002768,0.087805,0.001319,-0.466354,-0.081253,-0.425356,0.903323,0.081649,0.099594,-0.224866,0.000000,0.006136,-0.007670,-0.006136,0.000000,0.002945,0.001963,-0.348214,-0.207087,0.024544,-0.003068,-0.006136,0.000000,-0.001963
